cell_id,cell_lat,cell_lon,city,sector_main,entity_count_real,entity_count_total,active_rate,capital_median,capital_mean,capital_max,sector_diversity,formal_ratio,sarl_count,sa_count,attractivity_score,attractivity_class
2459_-482,33.2333333,-8.5,Casablanca,Commerce,9,9,0.3333333333333333,100000.0,113333.33333333333,400000.0,0.7804094687934459,0.1111111111111111,1,0,29.4,Faible
2459_-482,33.2333333,-8.5,Casablanca,Construction,33,33,0.5151515151515151,100000.0,239354.83870967742,1600000.0,0.7804094687934459,0.0,0,0,37.79,Faible
2459_-482,33.2333333,-8.5,Casablanca,Finance,2,2,0.5,100000.0,,,0.7804094687934459,0.0,0,0,36.27,Faible
2459_-482,33.2333333,-8.5,Casablanca,Healthcare,1,1,0.5,100000.0,,,0.7804094687934459,0.0,0,0,36.24,Faible
2459_-482,33.2333333,-8.5,Casablanca,Information Technology,16,16,0.375,100000.0,199000.0,1635000.0,0.7804094687934459,0.0,0,0,30.68,Faible
2459_-482,33.2333333,-8.5,Casablanca,Manufacturing,2,2,0.5,8505000.0,8505000.0,17000000.0,0.7804094687934459,0.0,0,0,45.15,Faible
2459_-482,33.2333333,-8.5,Casablanca,Other,10,10,1.0,100000.0,95555.55555555556,200000.0,0.7804094687934459,0.0,0,0,60.25,Moyen
2459_-482,33.2333333,-8.5,Casablanca,Professional Services,2,2,0.0,100000.0,100000.0,100000.0,0.7804094687934459,0.0,0,0,12.49,Faible
2459_-482,33.2333333,-8.5,Casablanca,Real Estate,3,3,1.0,55000.0,55000.0,100000.0,0.7804094687934459,0.0,0,0,60.02,Moyen
2459_-482,33.2333333,-8.5,Casablanca,Tourism & Hospitality,2,2,1.0,100000.0,100000.0,100000.0,0.7804094687934459,0.0,0,0,60.04,Moyen
2459_-482,33.2333333,-8.5,Casablanca,Transport,6,6,0.3333333333333333,100000.0,82000.0,100000.0,0.7804094687934459,0.0,0,0,28.44,Faible
2459_-483,33.2387205,-8.5173614,Casablanca,Commerce,3,3,1.0,100000.0,,,0.8002951103287606,0.0,0,0,60.38,Moyen
2459_-483,33.2387205,-8.5173614,Casablanca,Construction,1,1,1.0,100000.0,100000.0,100000.0,0.8002951103287606,0.0,0,0,60.33,Moyen
2459_-483,33.2387205,-8.5173614,Casablanca,Healthcare,14,14,0.5,100000.0,,,0.8002951103287606,0.0,0,0,36.89,Faible
2459_-483,33.2387205,-8.5173614,Casablanca,Other,5,5,0.5,100000.0,,,0.8002951103287606,0.0,0,0,36.66,Faible
2459_-483,33.2387205,-8.5173614,Casablanca,Professional Services,9,9,0.5,100000.0,,,0.8002951103287606,0.0,0,0,36.76,Faible
2459_-483,33.2387205,-8.5173614,Casablanca,Tourism & Hospitality,1,1,0.5,100000.0,,,0.8002951103287606,0.0,0,0,36.55,Faible
2459_-484,33.23409095,-8.52564035,Casablanca,Construction,1,1,1.0,10000.0,10000.0,10000.0,1.0,0.0,0,0,63.4,Fort
2459_-484,33.23409095,-8.52564035,Casablanca,Other,1,1,0.5,100000.0,,,1.0,0.0,0,0,39.72,Faible
2459_-485,33.23199,-8.549604,Casablanca,Construction,2,2,1.0,55000.0,55000.0,100000.0,0.935944697445866,0.0,0,0,62.46,Fort
2459_-485,33.23199,-8.549604,Casablanca,Information Technology,1,1,1.0,100000.0,100000.0,100000.0,0.935944697445866,0.0,0,0,62.48,Fort
2459_-485,33.23199,-8.549604,Casablanca,Other,1,1,1.0,250000.0,250000.0,250000.0,0.935944697445866,0.0,0,0,62.64,Fort
2459_-485,33.23199,-8.549604,Casablanca,Professional Services,1,1,1.0,100000.0,100000.0,100000.0,0.935944697445866,0.0,0,0,62.48,Fort
2459_-485,33.23199,-8.549604,Casablanca,Real Estate,1,1,1.0,100000.0,100000.0,100000.0,0.935944697445866,0.0,0,0,62.48,Fort
2459_-485,33.23199,-8.549604,Casablanca,Transport,3,3,1.0,1000000.0,1003333.3333333334,2000000.0,0.935944697445866,0.0,0,0,63.48,Fort
2460_-429,33.250386,-7.565094,Casablanca,Information Technology,1,1,1.0,300000.0,300000.0,300000.0,0.0,0.0,0,0,47.86,Faible
2460_-432,33.2444198097,-7.61786051306,Berrechid,Construction,1,1,1.0,180000.0,180000.0,180000.0,1.0,0.0,0,0,63.58,Fort
2460_-432,33.2444198097,-7.61786051306,Berrechid,Other,1,1,1.0,600000.0,600000.0,600000.0,1.0,1.0,1,0,71.95,Fort
2460_-436,33.250287,-7.677088,Casablanca,Information Technology,1,1,1.0,600000.0,600000.0,600000.0,1.0,0.0,0,0,64.02,Fort
2460_-436,33.250287,-7.677088,Casablanca,Transport,1,1,1.0,10000.0,10000.0,10000.0,1.0,0.0,0,0,63.4,Fort
2460_-480,33.244304,-8.463988,Casablanca,Construction,1,1,1.0,100000.0,100000.0,100000.0,1.0,0.0,0,0,63.49,Fort
2460_-480,33.244304,-8.463988,Casablanca,Other,1,1,1.0,10000.0,10000.0,10000.0,1.0,0.0,0,0,63.4,Fort
2460_-482,33.247976300000005,-8.5021726,El Jadida,Commerce,7,7,1.0,6005000.0,6005000.0,12000000.0,0.8989987610854251,0.0,0,0,68.29,Fort
2460_-482,33.247976300000005,-8.5021726,El Jadida,Construction,4,4,1.0,100000.0,77500.0,100000.0,0.8989987610854251,0.0,0,0,61.97,Moyen
2460_-482,33.247976300000005,-8.5021726,El Jadida,Education,1,1,0.5,100000.0,,,0.8989987610854251,0.0,0,0,38.12,Faible
2460_-482,33.247976300000005,-8.5021726,El Jadida,Finance,2,2,0.5,100000.0,,,0.8989987610854251,0.0,0,0,38.14,Faible
2460_-482,33.247976300000005,-8.5021726,El Jadida,Healthcare,10,10,0.5,100000.0,,,0.8989987610854251,0.0,0,0,38.35,Faible
2460_-482,33.247976300000005,-8.5021726,El Jadida,Information Technology,7,7,1.0,100000.0,71666.66666666667,100000.0,0.8989987610854251,0.0,0,0,62.05,Moyen
2460_-482,33.247976300000005,-8.5021726,El Jadida,Other,3,3,0.0,100000.0,100000.0,100000.0,0.8989987610854251,0.0,0,0,14.4,Faible
2460_-482,33.247976300000005,-8.5021726,El Jadida,Professional Services,5,5,0.5,100000.0,,,0.8989987610854251,0.0,0,0,38.22,Faible
2460_-482,33.247976300000005,-8.5021726,El Jadida,Tourism & Hospitality,1,1,0.5,100000.0,,,0.8989987610854251,0.0,0,0,38.12,Faible
2460_-483,33.254174,-8.508038,Casablanca,Commerce,13,13,1.0,150000.0,1296666.6666666667,8000000.0,0.7997807944839405,0.0,0,0,60.68,Moyen
2460_-483,33.254174,-8.508038,Casablanca,Construction,44,44,0.9318181818181818,100000.0,228500.0,3000000.0,0.7997807944839405,0.0,0,0,58.19,Moyen
2460_-483,33.254174,-8.508038,Casablanca,Education,1,1,0.5,100000.0,,,0.7997807944839405,0.0,0,0,36.55,Faible
2460_-483,33.254174,-8.508038,Casablanca,Finance,4,4,0.5,100000.0,,,0.7997807944839405,0.0,0,0,36.62,Faible
2460_-483,33.254174,-8.508038,Casablanca,Healthcare,39,39,0.5,100000.0,,,0.7997807944839405,0.0,0,0,37.53,Faible
2460_-483,33.254174,-8.508038,Casablanca,Information Technology,24,24,1.0,100000.0,172173.91304347827,1200000.0,0.7997807944839405,0.0,0,0,60.91,Moyen
2460_-483,33.254174,-8.508038,Casablanca,Manufacturing,2,2,1.0,55000.0,55000.0,100000.0,0.7997807944839405,0.0,0,0,60.3,Moyen
2460_-483,33.254174,-8.508038,Casablanca,Other,11,11,1.0,100000.0,206714.2857142857,737000.0,0.7997807944839405,0.0,0,0,60.58,Moyen
2460_-483,33.254174,-8.508038,Casablanca,Professional Services,2,2,1.0,300000.0,300000.0,300000.0,0.7997807944839405,0.0,0,0,60.56,Moyen
2460_-483,33.254174,-8.508038,Casablanca,Real Estate,4,4,1.0,10000.0,82500.0,300000.0,0.7997807944839405,0.0,0,0,60.3,Moyen
2460_-483,33.254174,-8.508038,Casablanca,Tourism & Hospitality,3,3,1.0,2050000.0,2050000.0,4000000.0,0.7997807944839405,0.0,0,0,62.43,Fort
2460_-483,33.254174,-8.508038,Casablanca,Transport,18,18,0.8333333333333334,100000.0,472857.14285714284,4000000.0,0.7997807944839405,0.0,0,0,52.83,Faible
2460_-484,33.245346,-8.526898,Casablanca,Construction,6,6,0.8333333333333334,10000.0,1666000.0,8000000.0,0.7627069065377661,0.0,0,0,51.84,Faible
2460_-484,33.245346,-8.526898,Casablanca,Healthcare,1,1,0.5,100000.0,,,0.7627069065377661,0.0,0,0,35.96,Faible
2460_-484,33.245346,-8.526898,Casablanca,Information Technology,1,1,1.0,300000.0,300000.0,300000.0,0.7627069065377661,0.0,0,0,59.94,Moyen
2460_-484,33.245346,-8.526898,Casablanca,Professional Services,1,1,1.0,100000.0,100000.0,100000.0,0.7627069065377661,0.0,0,0,59.73,Moyen
2460_-484,33.245346,-8.526898,Casablanca,Transport,1,1,1.0,100000.0,,,0.7627069065377661,0.0,0,0,59.73,Moyen
2461_-429,33.262789,-7.570129,Berrechid,Construction,1,1,1.0,500000.0,500000.0,500000.0,0.0,1.0,1,0,55.99,Moyen
2461_-430,33.266667,-7.583333,Casablanca,Commerce,18,18,0.47058823529411764,100000.0,152352.9411764706,1200000.0,0.8507986834784304,0.05555555555555555,1,0,36.84,Faible
2461_-430,33.266667,-7.583333,Casablanca,Construction,16,16,0.9375,100000.0,131250.0,600000.0,0.8507986834784304,0.125,2,0,59.54,Moyen
2461_-430,33.266667,-7.583333,Casablanca,Finance,1,1,1.0,100000.0,100000.0,100000.0,0.8507986834784304,0.0,0,0,61.13,Moyen
2461_-430,33.266667,-7.583333,Casablanca,Healthcare,2,2,0.5,100000.0,,,0.8507986834784304,0.0,0,0,37.38,Faible
2461_-430,33.266667,-7.583333,Casablanca,Information Technology,19,19,0.7894736842105263,100000.0,80000.0,100000.0,0.8507986834784304,0.0,0,0,51.58,Faible
2461_-430,33.266667,-7.583333,Casablanca,Manufacturing,2,2,0.5,55000.0,55000.0,100000.0,0.8507986834784304,0.0,0,0,37.33,Faible
2461_-430,33.266667,-7.583333,Casablanca,Other,10,10,1.0,100000.0,68000.0,100000.0,0.8507986834784304,0.0,0,0,61.36,Moyen
2461_-430,33.266667,-7.583333,Casablanca,Professional Services,4,4,0.75,100000.0,77500.0,100000.0,0.8507986834784304,0.25,1,0,51.3,Faible
2461_-430,33.266667,-7.583333,Casablanca,Real Estate,4,4,1.0,100000.0,100000.0,100000.0,0.8507986834784304,0.0,0,0,61.21,Moyen
2461_-430,33.266667,-7.583333,Casablanca,Transport,5,5,0.6,100000.0,86000.0,200000.0,0.8507986834784304,0.0,0,0,42.21,Faible
2461_-431,33.2692319,-7.5889686,Casablanca,Commerce,7,7,0.5,100000.0,,,0.756890550833509,0.0,0,0,36.02,Faible
2461_-431,33.2692319,-7.5889686,Casablanca,Construction,1,1,1.0,10000.0,10000.0,10000.0,0.756890550833509,0.0,0,0,59.55,Moyen
2461_-431,33.2692319,-7.5889686,Casablanca,Education,1,1,0.5,100000.0,,,0.756890550833509,0.0,0,0,35.87,Faible
2461_-431,33.2692319,-7.5889686,Casablanca,Healthcare,12,12,0.5,100000.0,,,0.756890550833509,0.0,0,0,36.15,Faible
2461_-431,33.2692319,-7.5889686,Casablanca,Information Technology,1,1,1.0,30000.0,30000.0,30000.0,0.756890550833509,0.0,0,0,59.57,Moyen
2461_-431,33.2692319,-7.5889686,Casablanca,Other,3,3,1.0,10000.0,10000.0,10000.0,0.756890550833509,0.0,0,0,59.6,Moyen
2461_-431,33.2692319,-7.5889686,Casablanca,Professional Services,1,1,0.5,100000.0,,,0.756890550833509,0.0,0,0,35.87,Faible
2461_-431,33.2692319,-7.5889686,Casablanca,Tourism & Hospitality,1,1,0.5,100000.0,,,0.756890550833509,0.0,0,0,35.87,Faible
2461_-431,33.2692319,-7.5889686,Casablanca,Transport,1,1,1.0,100000.0,100000.0,100000.0,0.756890550833509,0.0,0,0,59.64,Moyen
2461_-433,33.2664674324,-7.629093389,Casablanca,Information Technology,1,1,1.0,10000.0,10000.0,10000.0,0.0,0.0,0,0,47.55,Faible
2461_-473,33.2582039,-8.3439218,El Jadida,Other,1,1,0.5,100000.0,,,0.0,0.0,0,0,23.87,Faible
2461_-482,33.2603,-8.5053,Settat,Construction,3,3,1.0,100000.0,166666.66666666666,300000.0,0.0,0.0,0,0,47.7,Faible
2461_-483,33.2590392,-8.5100923,El Jadida,Commerce,2,2,1.0,800000.0,800000.0,1500000.0,0.9237917059380314,1.0,1,1,70.98,Fort
2461_-483,33.2590392,-8.5100923,El Jadida,Construction,5,5,1.0,100000.0,82000.0,100000.0,0.9237917059380314,0.0,0,0,62.39,Fort
2461_-483,33.2590392,-8.5100923,El Jadida,Finance,4,4,0.5,100000.0,,,0.9237917059380314,0.0,0,0,38.59,Faible
2461_-483,33.2590392,-8.5100923,El Jadida,Healthcare,7,7,0.5,100000.0,,,0.9237917059380314,0.0,0,0,38.67,Faible
2461_-483,33.2590392,-8.5100923,El Jadida,Information Technology,2,2,1.0,55000.0,55000.0,100000.0,0.9237917059380314,0.0,0,0,62.26,Moyen
2461_-483,33.2590392,-8.5100923,El Jadida,Professional Services,4,4,0.5,100000.0,,,0.9237917059380314,0.0,0,0,38.59,Faible
2461_-483,33.2590392,-8.5100923,El Jadida,Real Estate,1,1,0.5,100000.0,,,0.9237917059380314,0.0,0,0,38.51,Faible
2462_-410,33.281557,-7.22832,Casablanca,Construction,4,4,1.0,40000.0,216666.66666666666,600000.0,0.0,0.0,0,0,47.66,Faible
2462_-430,33.270982,-7.584739,Casablanca,Commerce,6,6,1.0,100000.0,570000.0,3000000.0,0.8837967520191894,0.16666666666666666,1,0,63.1,Fort
2462_-430,33.270982,-7.584739,Casablanca,Construction,15,15,0.9333333333333333,100000.0,164285.7142857143,1000000.0,0.8837967520191894,0.0,0,0,58.84,Moyen
2462_-430,33.270982,-7.584739,Casablanca,Healthcare,3,3,0.5,100000.0,,,0.8837967520191894,0.0,0,0,37.93,Faible
2462_-430,33.270982,-7.584739,Casablanca,Information Technology,4,4,1.0,100000.0,70000.0,100000.0,0.8837967520191894,0.0,0,0,61.73,Moyen
2462_-430,33.270982,-7.584739,Casablanca,Manufacturing,2,2,1.0,55000.0,55000.0,100000.0,0.8837967520191894,0.5,1,0,65.59,Fort
2462_-430,33.270982,-7.584739,Casablanca,Other,9,9,1.0,100000.0,138333.33333333334,500000.0,0.8837967520191894,0.1111111111111111,0,1,62.74,Fort
2462_-430,33.270982,-7.584739,Casablanca,Professional Services,4,4,1.0,100000.0,100000.0,100000.0,0.8837967520191894,0.0,0,0,61.73,Moyen
2462_-430,33.270982,-7.584739,Casablanca,Real Estate,2,2,1.0,40000.0,40000.0,40000.0,0.8837967520191894,0.0,0,0,61.62,Moyen
2462_-430,33.270982,-7.584739,Casablanca,Tourism & Hospitality,1,1,1.0,100000.0,100000.0,100000.0,0.8837967520191894,0.0,0,0,61.65,Moyen
2462_-430,33.270982,-7.584739,Casablanca,Transport,4,4,1.0,350000.0,937500.0,3000000.0,0.8837967520191894,0.0,0,0,61.99,Moyen
2462_-473,33.282881,-8.335364,Casablanca,Commerce,1,1,1.0,100000.0,100000.0,100000.0,0.8613531161467861,1.0,1,0,69.22,Fort
2462_-473,33.282881,-8.335364,Casablanca,Construction,4,4,1.0,100000.0,70000.0,100000.0,0.8613531161467861,0.0,0,0,61.37,Moyen
2462_-473,33.282881,-8.335364,Casablanca,Information Technology,1,1,1.0,2000000.0,2000000.0,2000000.0,0.8613531161467861,0.0,0,0,63.31,Fort
2462_-473,33.282881,-8.335364,Casablanca,Real Estate,1,1,1.0,10000.0,10000.0,10000.0,0.8613531161467861,0.0,0,0,61.2,Moyen
2462_-473,33.282881,-8.335364,Casablanca,Transport,1,1,1.0,100000.0,100000.0,100000.0,0.8613531161467861,0.0,0,0,61.3,Moyen
2462_-474,33.28021,-8.35909,Casablanca,Construction,1,1,1.0,100000.0,,,0.0,0.0,0,0,47.64,Faible
2463_-436,33.29125,-7.690804,Casablanca,Commerce,1,1,1.0,100000.0,100000.0,100000.0,0.9999999999999998,0.0,0,0,63.49,Fort
2463_-436,33.29125,-7.690804,Casablanca,Information Technology,1,1,1.0,20000.0,20000.0,20000.0,0.9999999999999998,0.0,0,0,63.41,Fort
2463_-436,33.29125,-7.690804,Casablanca,Professional Services,1,1,1.0,60000.0,60000.0,60000.0,0.9999999999999998,1.0,1,0,71.38,Fort
2463_-454,33.290216,-8.002446,Casablanca,Information Technology,1,1,1.0,10000.0,10000.0,10000.0,0.0,0.0,0,0,47.55,Faible
2463_-473,33.290059,-8.34341,Casablanca,Commerce,2,2,1.0,10000.0,10000.0,10000.0,0.9464119282150146,0.0,0,0,62.58,Fort
2463_-473,33.290059,-8.34341,Casablanca,Construction,3,3,1.0,20000.0,110000.0,300000.0,0.9464119282150146,0.0,0,0,62.61,Fort
2463_-473,33.290059,-8.34341,Casablanca,Healthcare,2,2,0.5,100000.0,,,0.9464119282150146,0.0,0,0,38.9,Faible
2463_-473,33.290059,-8.34341,Casablanca,Information Technology,1,1,1.0,500000.0,500000.0,500000.0,0.9464119282150146,0.0,0,0,63.07,Fort
2463_-473,33.290059,-8.34341,Casablanca,Other,1,1,1.0,100000.0,,,0.9464119282150146,0.0,0,0,62.65,Fort
2463_-473,33.290059,-8.34341,Casablanca,Transport,1,1,1.0,100000.0,100000.0,100000.0,0.9464119282150146,0.0,0,0,62.65,Fort
2463_-474,33.292328,-8.348457,El Jadida,Commerce,1,1,0.0,10000.0,10000.0,10000.0,0.0,0.0,0,0,0.0,Faible
2464_-474,33.302192,-8.355605,Casablanca,Construction,1,1,1.0,10000.0,10000.0,10000.0,1.0,0.0,0,0,63.4,Fort
2464_-474,33.302192,-8.355605,Casablanca,Transport,1,1,1.0,15000.0,15000.0,15000.0,1.0,0.0,0,0,63.4,Fort
2465_-410,33.3172062612,-7.22184413913,Casablanca,Construction,1,1,1.0,100000.0,,,0.0,0.0,0,0,47.64,Faible
2465_-463,33.312366,-8.163714,Casablanca,Manufacturing,1,1,1.0,100000.0,100000.0,100000.0,0.0,0.0,0,0,47.64,Faible
2468_-423,33.3565240487,-7.45324929063,Casablanca,Construction,1,1,0.0,10000.0,10000.0,10000.0,0.0,0.0,0,0,0.0,Faible
2468_-432,33.3611111,-7.611388900000065,Casablanca,Agriculture,1,1,0.0,100000.0,100000.0,100000.0,0.931551157848114,1.0,1,0,22.78,Faible
2468_-432,33.3611111,-7.611388900000065,Casablanca,Commerce,4,4,0.5,100000.0,77500.0,100000.0,0.931551157848114,0.0,0,0,38.71,Faible
2468_-432,33.3611111,-7.611388900000065,Casablanca,Construction,2,2,0.0,10000.0,10000.0,10000.0,0.931551157848114,0.0,0,0,14.79,Faible
2468_-432,33.3611111,-7.611388900000065,Casablanca,Information Technology,4,4,1.0,100000.0,77500.0,100000.0,0.931551157848114,0.0,0,0,62.49,Fort
2468_-432,33.3611111,-7.611388900000065,Casablanca,Manufacturing,2,2,0.5,100000.0,100000.0,100000.0,0.931551157848114,0.0,0,0,38.66,Faible
2468_-432,33.3611111,-7.611388900000065,Casablanca,Other,1,1,0.0,100000.0,100000.0,100000.0,0.931551157848114,0.0,0,0,14.86,Faible
2468_-432,33.3611111,-7.611388900000065,Casablanca,Professional Services,1,1,1.0,10000.0,10000.0,10000.0,0.931551157848114,0.0,0,0,62.31,Moyen
2468_-432,33.3611111,-7.611388900000065,Casablanca,Transport,3,3,1.0,100000.0,70000.0,100000.0,0.931551157848114,0.0,0,0,62.46,Fort
2468_-453,33.3635128,-7.9802633,El Jadida,Other,1,1,0.5,100000.0,,,0.0,0.0,0,0,23.87,Faible
2469_-427,33.3734801,-7.5329857,Settat,Education,1,1,0.5,100000.0,,,0.9182958340544894,0.0,0,0,38.42,Faible
2469_-427,33.3734801,-7.5329857,Settat,Healthcare,2,2,0.5,100000.0,,,0.9182958340544894,0.0,0,0,38.45,Faible
2469_-428,33.374634,-7.541537,Casablanca,Commerce,7,7,1.0,100000.0,144285.7142857143,500000.0,0.9144033370417606,0.2857142857142857,1,1,64.56,Fort
2469_-428,33.374634,-7.541537,Casablanca,Construction,7,7,1.0,100000.0,192857.14285714287,1000000.0,0.9144033370417606,0.14285714285714285,1,0,63.42,Fort
2469_-428,33.374634,-7.541537,Casablanca,Information Technology,6,6,0.6666666666666666,70000.0,210000.0,1000000.0,0.9144033370417606,0.16666666666666666,1,0,47.71,Faible
2469_-428,33.374634,-7.541537,Casablanca,Manufacturing,5,5,1.0,100000.0,132000.0,350000.0,0.9144033370417606,0.0,0,0,62.24,Moyen
2469_-428,33.374634,-7.541537,Casablanca,Real Estate,1,1,1.0,100000.0,100000.0,100000.0,0.9144033370417606,0.0,0,0,62.14,Moyen
2469_-428,33.374634,-7.541537,Casablanca,Transport,2,2,1.0,100000.0,100000.0,100000.0,0.9144033370417606,0.0,0,0,62.16,Moyen
2469_-441,33.368268,-7.777899,Settat,Manufacturing,1,1,1.0,100000.0,100000.0,100000.0,0.0,0.0,0,0,47.64,Faible
2469_-442,33.3728055285,-7.78828913401,El Jadida,Information Technology,1,1,1.0,10000.0,10000.0,10000.0,0.0,0.0,0,0,47.55,Faible
2469_-454,33.371772,-7.997957,Casablanca,Commerce,2,2,1.0,100000.0,100000.0,100000.0,0.946265187221801,0.0,0,0,62.67,Fort
2469_-454,33.371772,-7.997957,Casablanca,Construction,3,3,1.0,55000.0,55000.0,100000.0,0.946265187221801,0.0,0,0,62.65,Fort
2469_-454,33.371772,-7.997957,Casablanca,Manufacturing,1,1,1.0,150000.0,150000.0,150000.0,0.946265187221801,0.0,0,0,62.7,Fort
2469_-454,33.371772,-7.997957,Casablanca,Other,1,1,1.0,30000000.0,30000000.0,30000000.0,0.946265187221801,0.0,0,0,94.25,Fort
2469_-454,33.371772,-7.997957,Casablanca,Transport,2,2,1.0,100000.0,100000.0,100000.0,0.946265187221801,0.0,0,0,62.67,Fort
2470_-405,33.3893165,-7.1469924,Benslimane,Healthcare,2,2,0.5,100000.0,,,0.0,0.0,0,0,23.9,Faible
2470_-425,33.3880661508,-7.49424028288,Casablanca,Manufacturing,1,1,1.0,100000.0,100000.0,100000.0,0.0,0.0,0,0,47.64,Faible
2470_-430,33.3838141,-7.5774614,Casablanca,Other,3,3,0.5,100000.0,,,1.0,0.0,0,0,39.77,Faible
2470_-430,33.3838141,-7.5774614,Casablanca,Tourism & Hospitality,3,3,0.5,100000.0,,,1.0,0.0,0,0,39.77,Faible
2471_-432,33.4033138956,-7.6129708965,Casablanca,Information Technology,1,1,1.0,400000.0,400000.0,400000.0,0.0,0.0,0,0,47.96,Faible
2472_-427,33.4128346,-7.5221948,Settat,Healthcare,1,1,0.5,100000.0,,,0.0,0.0,0,0,23.87,Faible
2472_-435,33.414212,-7.662719,Casablanca,Construction,2,2,1.0,50000.0,50000.0,50000.0,0.9232196723355078,0.0,0,0,62.25,Moyen
2472_-435,33.414212,-7.662719,Casablanca,Information Technology,4,4,1.0,100000.0,555000.0,2000000.0,0.9232196723355078,0.5,1,1,66.32,Fort
2472_-435,33.414212,-7.662719,Casablanca,Manufacturing,3,3,1.0,1200000.0,1766666.6666666667,4000000.0,0.9232196723355078,0.6666666666666666,2,0,68.78,Fort
2472_-435,33.414212,-7.662719,Casablanca,Other,1,1,1.0,100000.0,100000.0,100000.0,0.9232196723355078,1.0,1,0,70.2,Fort
2473_-433,33.4222356325,-7.63853712751,Casablanca,Construction,2,2,1.0,300000.0,300000.0,500000.0,0.9602297178607612,0.0,0,0,63.1,Fort
2473_-433,33.4222356325,-7.63853712751,Casablanca,Manufacturing,2,2,0.5,100000.0,100000.0,100000.0,0.9602297178607612,0.5,1,0,43.08,Faible
2473_-433,33.4222356325,-7.63853712751,Casablanca,Transport,1,1,1.0,100000.0,,,0.9602297178607612,0.0,0,0,62.86,Fort
2473_-434,33.420351,-7.644885,Casablanca,Commerce,1,1,1.0,2000000.0,2000000.0,2000000.0,0.9609640474436812,0.0,0,0,64.88,Fort
2473_-434,33.420351,-7.644885,Casablanca,Construction,2,2,1.0,550000.0,550000.0,1000000.0,0.9609640474436812,0.5,1,0,67.34,Fort
2473_-434,33.420351,-7.644885,Casablanca,Manufacturing,1,1,1.0,100000.0,,,0.9609640474436812,0.0,0,0,62.88,Fort
2473_-434,33.420351,-7.644885,Casablanca,Other,1,1,1.0,8000000.0,8000000.0,8000000.0,0.9609640474436812,0.0,0,0,71.23,Fort
2473_-445,33.426686,-7.846593,Settat,Commerce,1,1,1.0,200000.0,200000.0,200000.0,0.0,1.0,1,0,55.68,Moyen
2473_-446,33.422836,-7.853125,Casablanca,Commerce,6,6,1.0,100000.0,417000.0,1635000.0,0.8667255430471602,0.3333333333333333,2,0,64.15,Fort
2473_-446,33.422836,-7.853125,Casablanca,Construction,6,6,0.8333333333333334,100000.0,1066666.6666666667,6000000.0,0.8667255430471602,0.0,0,0,53.59,Faible
2473_-446,33.422836,-7.853125,Casablanca,Information Technology,3,3,1.0,10000.0,10000.0,10000.0,0.8667255430471602,0.0,0,0,61.34,Moyen
2473_-446,33.422836,-7.853125,Casablanca,Manufacturing,1,1,1.0,50000.0,50000.0,50000.0,0.8667255430471602,0.0,0,0,61.33,Moyen
2473_-446,33.422836,-7.853125,Casablanca,Other,1,1,1.0,100000.0,100000.0,100000.0,0.8667255430471602,0.0,0,0,61.38,Moyen
2473_-446,33.422836,-7.853125,Casablanca,Real Estate,1,1,1.0,100000.0,100000.0,100000.0,0.8667255430471602,0.0,0,0,61.38,Moyen
2473_-446,33.422836,-7.853125,Casablanca,Transport,2,2,1.0,200000.0,200000.0,300000.0,0.8667255430471602,0.0,0,0,61.51,Moyen
2474_-427,33.4379713972,-7.53371782411,Casablanca,Information Technology,1,1,1.0,10000.0,10000.0,10000.0,0.0,0.0,0,0,47.55,Faible
2475_-416,33.4461719,-7.3282498,Settat,Healthcare,1,1,0.5,100000.0,,,0.0,0.0,0,0,23.87,Faible
2475_-426,33.4514944,-7.514991699999996,Casablanca,Commerce,4,4,0.75,100000.0,100000.0,100000.0,0.9605581434265923,0.0,0,0,51.06,Faible
2475_-426,33.4514944,-7.514991699999996,Casablanca,Construction,3,3,0.6666666666666666,100000.0,2566666.6666666665,7500000.0,0.9605581434265923,0.0,0,0,47.07,Faible
2475_-426,33.4514944,-7.514991699999996,Casablanca,Information Technology,2,2,1.0,200000.0,200000.0,300000.0,0.9605581434265923,0.5,1,0,66.96,Fort
