entity_count_real,entity_count_total,density_log,active_rate,capital_median,capital_mean,capital_max,sector_diversity,formal_ratio,sarl_count,sa_count,vitality,weighted_capital,gps_quality,city_avg_density,city_avg_active,city_avg_capital,city_n_sectors,rel_density,rel_capital,city_Casablanca,city_El Jadida,city_Mohammedia,city_Settat,sector_main_Commerce,sector_main_Construction,sector_main_Education,sector_main_Finance,sector_main_Healthcare,sector_main_Information Technology,sector_main_Manufacturing,sector_main_Other,sector_main_Professional Services,sector_main_Real Estate,sector_main_Tourism & Hospitality,sector_main_Transport
-0.11922888,-0.009973224,0.0,2.2663932,-0.3014063,-0.17038126,-0.06857005,0.43652308,0.48897478,-0.15431105,-0.036709294,-3.3679862,-0.19290534,0.00051235216,0.0042631784,0.004808542,-0.0008033866,-0.00045701853,-0.06364178,-0.00073196774,0.0,0.0,0.0,0.0,-0.0043594306,0.005010754,-0.0029826774,0.0018164037,-0.0014919345,0.0008898444,-0.0024246327,0.032143883,-0.0036880558,0.0045985337,-0.0017341363,0.007199404
-0.16256434,-0.019492254,0.0,-2.3177464,-0.08165875,-0.0011632672,0.0056339195,1.3130054,-0.71545035,-0.13922603,-0.01972263,-21.907896,-0.12283994,0.00051235216,-0.010515437,-0.05584972,0.3146887,0.018983275,-0.085136145,0.01444194,0.0,0.0,0.0,0.0,0.00208619,0.003032785,-0.0010661109,0.0029982042,0.008855066,0.0038749843,-0.006153558,0.0009326566,0.00343554,0.0014755678,-0.0018042506,0.011053223
-0.19562033,-0.016261045,0.0,1.3625427,-0.265345,-0.13931201,-0.059190564,0.6972582,-1.0316075,-0.37439135,-0.039188426,2.8654592,-0.21336621,0.00051235216,0.0014123737,0.005287717,-0.00087523134,-0.00033163183,-0.07837029,-0.010509748,0.0,0.0,0.0,0.0,-0.0015069062,0.0024338595,-0.000985732,-0.03630482,-0.00036735652,0.01095151,-0.0066786823,0.0069204546,-0.0011168366,0.0034908499,-0.004016797,0.002996164
-0.025873104,-0.007551273,0.0,1.5402919,-0.21298881,0.11972145,0.059060104,-0.17452452,-0.5330612,-0.1939695,-0.031733528,2.8955452,0.34025434,0.00051235216,0.0035371918,0.004210685,-0.00086767104,-0.00030039274,0.01104371,-0.0004778811,0.0,0.0,0.0,0.0,-0.0036110114,0.0059709023,-0.0005909141,0.0015301742,-0.00097029295,-0.00073638203,0.017633304,0.002518162,0.0015191975,0.0022817808,0.0013523726,0.004141518
-0.40892306,-0.040334836,0.0,-2.2933567,-0.14492504,-0.08255669,0.0036544483,-1.5738574,-0.7135373,-0.12544774,-0.019060787,-18.070307,-0.37706968,0.00051235216,0.016919099,0.0056451806,-0.0014252395,-0.000697279,-0.040914077,-0.002152471,0.0,0.0,0.0,0.0,-0.0039044356,0.0014757541,-0.004500508,0.0030446402,-0.0023530477,0.0028089993,-0.003552375,0.0008457752,0.00088475365,6.9138056e-05,-0.0011814937,0.0011495997
-0.101205796,-0.007924978,0.0,1.5201883,-0.2396158,0.13997968,0.067049935,-0.4495039,-0.28491879,-0.26327908,-0.03263339,2.4924395,0.32474542,0.00051235216,0.0038102176,0.004017291,-0.00086406065,-0.00029524564,-0.086790115,-0.0014265447,0.0,0.0,0.0,0.0,-0.0063714404,0.004804006,-0.0013231058,0.0015305598,-0.0008919119,0.0034150179,0.019211045,0.005568001,0.0022319718,0.004138298,-0.001336887,0.004899934
-0.070215866,-0.011919064,0.0,0.2035687,-0.10326324,-0.025317801,0.0043683057,-0.35863328,0.53660667,0.19122922,-0.05666947,6.2341275,-0.074689485,0.00051235216,0.0054716533,0.005798767,-0.0005644713,-0.00017727648,0.0013010907,0.0016156407,0.0,0.0,0.0,0.0,0.07292374,0.0058157276,0.00022358938,0.020320993,-0.0009258711,0.0061631883,-0.0020635414,0.0015867574,-0.000469339,0.0029089802,-0.00014557286,0.01627229
-0.31691167,-0.037874755,0.0,-2.169885,0.28382507,0.073354885,0.023410875,0.1040981,-0.7080647,-0.14561653,-0.014612458,-16.287472,2.1023254,0.00051235216,0.010118984,0.0046201134,-0.0018688499,-0.0007753433,-0.040828664,0.008286704,0.0,0.0,0.0,0.0,-0.0038419345,0.0021625848,0.00066586124,-0.042275447,-0.0129273,0.0028053005,-0.018529141,0.0024906392,-0.002451808,0.0023186337,-0.00069269806,-0.023419533
-0.21336858,-0.006380166,0.0,2.0547907,-0.22671449,-0.008591534,-0.012655387,-0.3212072,2.1729677,-0.066414975,-0.05625825,-2.473213,0.295757,0.00051235216,0.004112366,0.0039308923,-0.00079252827,-0.00028243262,-0.07546869,-0.00016759228,0.0,0.0,0.0,0.0,-0.0027886531,0.0064663296,-0.0015251663,0.0015170118,-0.00076851505,0.0035667787,-0.0048578647,-0.00088970986,0.00046557852,0.005974757,-0.00039015975,-0.14687733
-0.09954687,-0.011269917,0.0,-2.4672098,-0.082403034,-0.096647546,-0.040850215,1.2290394,-0.5866263,-0.14497563,-0.02005061,-26.949776,0.010703619,0.00051235216,0.006183684,0.009574907,-0.015278926,-0.0006713755,-0.101958446,-0.0014769566,0.0,0.0,0.0,0.0,0.016332561,0.00276558,-0.0013300645,0.0026113165,-0.008549879,0.008766168,-0.0073737805,0.0009657716,0.0009585612,0.00042528406,-0.0044345614,0.0038923977
0.078279555,0.056173813,0.0,-5.7407575,-0.18680154,0.002644239,0.004400885,0.3199152,-1.1064746,-0.16473836,-0.020955399,-6.835186,-0.2314905,0.00051235216,0.0043367986,0.0056291115,-0.0007320463,-0.00044159885,-0.0049227974,-0.009600993,0.0,0.0,0.0,0.0,-0.0036441025,0.0021599268,-0.0005273015,0.0029982042,-0.00086310855,0.0028204084,-0.003535618,0.00076505897,-0.0020240599,0.00088049873,-0.001321532,0.0144083705
0.35715842,-0.010014102,0.0,4.751887,14.129053,0.06558374,0.076943,-0.8544062,-0.6764132,-0.07716956,-0.016170835,-0.39121807,1.4722856,0.00051235216,0.005674306,0.0038141408,-0.00067133526,-0.00027668176,-0.083931565,0.017295413,0.0,0.0,0.0,0.0,-0.004294377,0.004443598,-0.0009502762,0.001491363,-0.00090446917,0.012986025,-0.003634739,0.0014958153,-0.00034958654,0.001390564,0.022889342,-0.006908995
-0.14486682,-0.010550369,0.0,2.0876749,-0.045023423,-0.1287095,-0.040229227,-0.3999495,-1.5575329,-0.13545208,-0.024702389,-4.4244976,0.37712157,0.00051235216,0.0032322598,0.0037466928,-0.0008411766,-0.0006615171,-0.08832236,0.0065556834,0.0,0.0,0.0,0.0,-0.003687736,-0.02490534,-0.00066563813,0.0014932433,-0.0009715351,0.01645993,-0.0039574527,-0.00063947524,-0.0027184312,0.0014138939,-0.0001992842,0.007260278
-0.14091368,-0.016063865,0.0,-2.0183654,-0.12734418,-0.01369314,0.021805942,0.12898046,0.5016347,-0.0024570294,-0.030487914,1.3596047,-0.03324709,0.00051235216,0.008810217,0.0064590937,-0.00086358195,-0.00018312172,-0.010309217,-0.00044691307,0.0,0.0,0.0,0.0,-0.008931602,0.0055925357,0.00039456642,0.0029803615,-0.0010321329,0.0018485999,-0.0054364,0.033574577,0.019469926,0.0012208368,-0.00060388853,0.0047034877
-0.16035898,-0.010987932,0.0,2.2734027,-0.3358422,0.016161611,0.010225703,0.82517457,-1.5973284,-0.16949643,-0.03881742,-4.309309,0.2407399,0.00051235216,0.0033932452,0.0038070201,-0.00082465075,-0.000769195,-0.07792067,0.001409437,0.0,0.0,0.0,0.0,0.027020337,0.0030863094,-0.001013975,0.0014218163,-0.00076661113,0.005389065,-0.0075784465,0.0004360651,-0.005874549,0.0015509729,-0.0024884562,0.005587336
-0.11313872,-0.011015347,0.0,1.4673312,-0.4202492,-0.03155505,-0.0055151265,-6.4744306,-1.5445749,-0.12877953,-0.035200223,-6.0421333,-0.21588291,0.00036287346,0.003143523,0.003745695,0.00046150363,-0.00025315705,-0.0459706,-0.0064306073,0.0,0.0,0.0,0.0,0.0022797626,-0.016850986,-0.020841373,0.0037534076,0.0005002086,0.00613827,-0.0028432494,-0.00019528996,-0.00034851884,0.0013857619,-0.0017403114,-0.0006539988
-0.05749021,-0.007866101,0.0,1.3784444,-0.1147343,0.031373862,0.007956865,-0.60749483,2.1180768,-0.0580173,0.0007335135,6.304458,0.3883207,0.00051235216,-0.0010657558,0.004310175,-0.00087197893,-0.00029018996,0.021207327,-0.0005864212,0.0,0.0,0.0,0.0,-0.005869914,0.017630026,-0.002258525,0.005105918,-5.7482393e-05,0.0042976327,0.029387118,0.0010840248,0.038830422,0.010950211,-0.00077875087,0.008000067
-0.16411465,-0.010012909,0.0,2.2377338,-0.33753204,-0.14193912,-0.029735213,0.7426329,-1.5675771,-0.17871009,-0.034881704,-4.0416675,0.24579507,0.00051235216,0.003130282,0.004530018,-0.0010706813,-0.0007561933,-0.09991494,-0.00089649,0.0,0.0,0.0,0.0,-0.004084902,0.002997815,-0.0009600726,0.0013977947,-0.0017062352,0.0070798877,-0.0075974544,-0.00083424046,-0.004167072,-0.065030016,-0.0045825806,0.0016970248
0.07400126,0.003116404,0.0,0.18099153,-0.11644566,0.02781455,0.011876802,-0.17621067,-0.06245581,-0.35352868,-0.099578366,15.434117,0.050346,0.0012775246,0.006549467,0.0067387037,-0.0005609132,-0.00019783352,-0.03167469,-0.00053781056,0.0,0.0,0.0,0.0,-0.004282797,0.0068738232,0.0003917412,0.013537901,-0.0009472638,-0.024536012,-0.0029995309,0.008734526,-0.0030837655,0.0028341508,-0.00015069453,-0.005894537
-0.044575453,-0.0069262614,0.0,1.8207495,-0.27093878,-0.02311845,0.08343967,-1.1013445,0.4318752,-0.20029959,-0.03363597,-2.3674605,0.34228656,0.00051235216,-0.0002209912,0.0051153,-0.0030132928,-0.0002504021,-0.09241585,-0.000120576144,0.0,0.0,0.0,0.0,-0.0033210653,0.0029811992,-0.0048282766,0.0014897406,-0.000117468226,0.0041906587,-0.00197271,-0.00045085073,-0.001005751,-0.05305049,-0.00076180184,0.009563282
-0.052729957,-0.0014409187,0.0,1.1709696,-0.10585505,0.088633165,0.017258072,-0.11148018,0.43562803,-0.1808063,0.0385769,14.406466,0.34099802,0.0012775246,0.0021361702,0.0043633506,-0.0005609132,-0.00035875867,-0.048570205,-0.00029168537,0.0,0.0,0.0,0.0,-0.007239645,-0.042008653,0.0005418565,0.0028412899,-0.0011728043,0.0036468736,-0.002742226,-0.00039715896,-0.0031682795,0.0077021294,0.005985457,0.0056703705
0.009326008,0.017347462,0.0,1.2243321,-0.1070952,-0.022632757,0.081602715,0.69507265,0.23693044,-0.037945293,-0.035044365,10.774552,0.30256674,0.0012775246,0.0028924914,0.0045567444,-0.00055547844,-0.00023165834,-0.07391576,-0.0005231649,0.0,0.0,0.0,0.0,-0.012345282,0.005433797,0.00036851986,0.0015060044,-0.0006622422,-0.04477469,-0.002245433,0.0003719235,-0.0048633744,-0.00097177015,-0.003684067,0.0078101237
-0.053251494,-0.00698647,0.0,1.1835084,-0.06748574,0.11690318,0.07136126,-0.41820225,-1.3855653,-0.23215236,-0.030763425,6.04758,0.23191452,0.00051235216,0.0023277702,0.003996255,-0.0009155229,-0.0003701813,0.06993019,0.0026465137,0.0,0.0,0.0,0.0,0.062437106,0.0052225855,-0.0007920811,0.005103926,-0.0007558651,0.012752655,-0.002006503,0.0074242945,0.0043028663,0.0025247042,-0.001324385,0.006669963
-0.058465473,-0.021075318,0.0,-2.2350044,-0.09828757,0.0024789718,0.007733396,1.0715523,-0.7443184,-0.14850937,-0.019832065,-20.122835,-0.24140072,0.00051235216,-0.010515437,-0.060466904,0.038043946,0.018983275,-0.064134166,-0.025141155,0.0,0.0,0.0,0.0,0.0025268646,0.002141566,5.9647427e-06,0.0029982042,0.024265539,0.0035910774,-0.0072415774,0.0011673812,0.0023096893,0.0013153385,-0.0007317619,0.0035011675
-0.1384176,-0.008281531,0.0,0.34270817,-0.118173264,0.015050407,-0.010580401,0.049525958,-0.39930087,-0.12857391,-0.048762318,5.58936,0.085829146,0.00051235216,0.0064705624,0.0057808757,-0.0008690167,-0.00012858366,0.0029940214,-0.0002656169,0.0,0.0,0.0,0.0,-0.010023687,0.006129127,0.00045382918,0.020307852,0.0058892793,0.0038162805,-0.0019218875,0.0038706064,0.029807119,0.0016691844,-0.0017169894,0.0138802575
-0.046066664,0.00047682485,0.0,0.7917757,-0.09710608,0.02238769,-0.06923673,-0.55585104,0.73474115,-0.019479236,-0.0041980925,11.694835,0.22431852,0.0012775246,0.0024150282,0.0047152806,-0.00053713255,-0.00012406343,-0.06425368,-0.00069325767,0.0,0.0,0.0,0.0,-0.011891297,-0.3226046,-0.0012084882,0.0015305598,-0.0011541536,0.0023434772,-0.00322386,0.0037905907,-0.00035104438,0.008249181,-0.0019096386,0.008940417
-0.038804654,-0.006957652,0.0,1.8947515,-0.23252432,-0.19322926,-0.00278257,-0.6434211,0.17810775,-0.20612037,-0.035902932,-0.4929263,0.2839807,0.00051235216,0.0035119543,0.0055845506,-0.0008656842,-0.0006228533,-0.117513336,-0.0012759006,0.0,0.0,0.0,0.0,-0.0037063907,0.0029818113,-0.0026726685,0.0015142931,-0.0008081814,-0.00064638664,-0.0019553022,-0.00029321553,0.0015910035,0.0067593073,0.01187539,0.0059020934
-0.09914589,-0.0013379701,0.0,0.1190736,-0.10011963,0.05043521,0.016755959,-0.09232412,0.06737849,-0.07921721,-0.04731757,10.665648,0.08555876,0.0012775246,0.00617139,0.0058593703,-0.0005609132,-0.0002983043,-0.05168819,0.0017337165,0.0,0.0,0.0,0.0,0.079658575,0.00259873,0.00035346707,0.0030535941,-0.0009856814,0.0037986594,-0.0018377538,0.007175994,-0.0030288403,0.002857702,-0.0016717692,0.0034880121
1.8578074,0.029711239,0.0,0.6258455,-0.07278646,0.10485015,0.03815287,0.19615355,0.44147104,1.4302164,0.2062751,31.03371,0.20103768,0.0026254081,0.0020006113,0.00621534,-0.0005519203,-0.00037489523,0.35062194,0.0015943495,0.0,0.0,0.0,0.0,0.04859112,0.0048919804,0.0005990874,0.002256079,-0.001241418,0.07465407,-0.0018808824,0.00025653242,-0.005199402,0.004949529,-0.0013311633,0.005222942
-0.092631005,-0.0065449667,0.0,2.13955,-0.21329059,-0.3237847,-0.05806725,-0.36425734,3.0100813,-0.06292855,-0.059450086,-2.1988237,0.31878778,0.00051235216,0.00093055604,0.0048991116,-0.0007856376,-0.00052185875,-0.09707817,-0.0003530443,0.0,0.0,0.0,0.0,-0.012384381,0.006902931,-0.0013930498,0.0014973682,-0.00078598264,-0.022331282,-0.0052935523,-0.0066294037,0.0037766192,0.0039411616,-0.0012956401,0.0076657683
-0.09489229,-0.012072421,0.0,1.6885521,-0.2569791,0.10380712,0.075005464,1.07498,0.2404765,-0.2590956,-0.02412945,-0.5740035,0.31007043,0.00051235216,0.0028520282,0.0053728097,-0.0010962137,-0.00030252943,-0.1382852,0.001567216,0.0,0.0,0.0,0.0,-0.0037086129,0.0030368112,-0.00036954877,0.0014834187,-0.00029987626,0.0079929475,-0.0056834645,0.0014621117,-0.0049658143,-0.079859674,-0.0007324801,-0.0036481996
-0.17894487,-0.010695055,0.0,-2.4370358,-0.091902696,0.00086119736,0.013444869,-0.23426078,-0.5866724,-0.24794562,-0.021092486,-28.692934,-0.0074797957,0.00051235216,0.0023018867,0.0794827,-0.010442924,-0.0002226787,-0.097143374,-0.0013512509,0.0,0.0,0.0,0.0,-0.0039039631,0.0015282978,-0.0005833421,-0.050115805,-0.00084953016,0.002715635,-0.0040104827,0.0009147207,-0.00074226,-0.00013123323,-0.00092206214,0.0020929696
-0.07734967,0.009573886,0.0,0.78776866,-0.09318188,0.021547295,0.0064683813,0.65007025,1.2494987,0.16426772,0.29090518,13.947863,0.17940669,0.0012775246,0.0048629455,0.0058593703,-0.0005519203,-0.0005307304,-0.051599357,0.0020241346,0.0,0.0,0.0,0.0,0.096525855,0.002887995,0.00019740395,0.0035389625,-0.00038298356,0.0011196,-0.003274755,0.007552741,-0.002063676,0.0062362654,-0.00077878294,-0.003967582
-0.009902008,0.001765802,0.0,1.1296054,-0.09996922,0.048045382,-0.009364183,0.66401345,1.0491365,0.109917134,0.029928468,11.00161,0.28378436,0.0012775246,0.0021094782,0.0043633506,-0.0005519203,-0.00013471414,-0.045399476,-0.0003979813,0.0,0.0,0.0,0.0,-0.016430687,-0.3257179,0.00019740395,0.0015042042,-0.00043638053,0.005986145,-0.0024572532,0.01127152,-0.003502098,0.008299793,-0.0014771502,-0.0029913548
-0.12583831,-0.012662504,0.0,-2.4394424,-0.09326319,-0.09453052,0.0058567165,-1.1484303,-0.762936,-0.13330476,-0.019928351,-23.376116,-0.16312867,0.00051235216,-0.25773284,-0.038095146,-0.016175041,-0.00068232557,-0.13279927,-0.0018947957,0.0,0.0,0.0,0.0,-0.010928168,0.0020715494,-0.0068865404,-0.05334583,0.014431421,0.003413859,-0.0034131058,0.00048365095,0.0011017601,0.0004440301,-0.0010969357,0.00047618314
-0.16583815,-0.016034449,0.0,-5.314748,-0.18928991,-0.03081399,-0.0022424918,0.9999311,-1.0098418,-0.15005745,-0.022262096,-9.240489,-0.16945896,0.00051235216,0.006216773,0.0056291115,-0.0007320463,-0.0007784857,0.070973106,-0.0015932621,0.0,0.0,0.0,0.0,-0.005703801,0.0021441453,4.5174787e-05,0.0029982042,0.0025983995,0.0029220595,-0.0067297993,0.0008925105,-0.0017564571,0.0015250539,-0.0026655123,0.00051024935
-0.09505487,-0.011406277,0.0,1.1076225,-0.3339256,-0.072071984,-0.0061230953,-8.433965,-1.3566091,-0.1288262,-0.034870163,-10.64155,-0.15704183,0.00036287346,0.002589781,0.0037310477,0.00063095946,-0.00015148244,-0.07244556,-0.020531649,0.0,0.0,0.0,0.0,0.015951706,0.0017342251,-0.003814066,0.0037518411,0.00051198795,0.00616477,-0.0028465039,0.002322596,-0.0004429322,0.0011587061,-0.0014555345,-0.115029216
-0.15802915,-0.010452466,0.0,-1.9325505,-0.26990438,-0.021913277,0.023574876,0.5841556,-1.3306847,-0.14253464,-0.020025061,-6.0207233,0.06428626,0.00051235216,0.0067726225,0.0056901714,-0.0007936057,-0.0002725563,-0.15388851,-0.0007575402,0.0,0.0,0.0,0.0,-0.0072933706,-0.044428978,-0.0030318913,0.0030272384,-0.00085529947,0.0013562174,-0.022675006,0.004951574,1.4355763e-05,0.0026212505,-0.0028209132,-0.027778732
-0.080713496,-0.015411028,0.0,-0.8762064,-0.17687832,-0.12686755,0.013719332,1.4378883,0.8943028,-0.13113882,-0.020045742,-15.680852,1.7673875,0.00051235216,0.011072933,0.009612792,-0.0008577103,-0.00037510946,-0.08567244,-0.00804633,0.0,0.0,0.0,0.0,-0.0030065877,0.0055698818,-0.0012193354,0.0026046685,-0.0030939926,0.0086188605,-0.025543036,-0.00025123957,0.0026683093,0.0022892733,-0.0044390555,-0.023930412
-0.0776643,-0.0002037088,0.0,1.148102,-0.09631509,0.015583165,-0.015897688,0.24551849,1.5737085,0.22739273,0.28766787,14.891908,0.36293745,0.0012775246,0.0026518502,0.0041002263,-0.0005519203,-0.0005307304,-0.07026676,-0.0002715385,0.0,0.0,0.0,0.0,-0.010927175,0.006130628,0.00037205438,0.0028149341,-0.0011111121,0.0015493131,-0.002676264,0.0021780187,-0.0015683555,0.005867586,0.0060046995,-0.0607013
0.03107129,-0.01117501,0.0,2.406303,-0.33979484,-0.0062818583,0.01730306,-1.2993287,1.1768137,-0.13367248,-0.037722655,-6.901826,0.33114013,0.00051235216,0.0037128096,0.0043379497,-0.00016423152,-0.00021457541,-0.087918445,-0.0009473731,0.0,0.0,0.0,0.0,-0.004030412,0.0043115024,-0.0027949146,0.0014930984,-0.00027424225,0.004664962,0.04770085,0.0012685254,-0.00047170522,0.0030097154,-0.00089565915,0.0011868349
-0.15738468,-0.0141362,0.0,-1.5732479,-0.12127197,-0.04072795,0.022545148,0.2784686,1.4075462,0.47677422,-0.026744783,1.2727749,-0.07357977,0.00051235216,0.0074422644,0.006236589,-0.00086002384,-0.00017981285,-0.023433257,0.002242408,0.0,0.0,0.0,0.0,0.07846702,0.0026743002,0.00031742852,0.0030272384,-0.0009779102,0.0008997659,-0.0052496064,0.005644126,0.02051554,0.004281202,-0.0011889429,-0.004557755
-0.09008583,0.022473758,0.0,-3.9592898,-0.14914836,-0.041291606,0.004567984,0.5971006,-0.8045436,-0.22606036,-0.024351014,-3.087595,-0.25860757,0.00051235216,0.004748695,0.0065685473,-0.0016225642,-0.00045249768,-0.04667479,-0.0012091163,0.0,0.0,0.0,0.0,-0.008371556,0.0021699918,-0.0017744697,0.0029738047,-0.00090127264,0.0028304327,-0.0028516832,0.001021152,-0.0020465294,0.0011142059,-0.00080400484,0.0074900445
0.056298472,-0.010418131,0.0,2.4537604,0.32422224,-0.020170765,-0.015258293,-0.3352576,1.0158873,-0.13441172,-0.034428857,-6.6307077,0.9143833,0.00051235216,0.0031290667,0.0038622427,-0.0006271936,-0.0002456479,-0.08101261,0.0075870054,0.0,0.0,0.0,0.0,-0.0030913863,0.0070765503,-0.00011308301,0.001495709,-0.0009866431,0.008538668,-0.009657238,-0.00072146754,-0.0024705352,0.0045952923,0.00032878193,-0.0018358574
-0.15854836,-0.011497812,0.0,-2.4277499,-0.09247927,-0.04455545,-0.0063638645,-0.7618925,-0.59724677,-0.20984247,-0.019494705,-29.247377,-0.024138886,0.00051235216,-0.25695518,-0.516565,0.006637299,-0.00023533605,-0.093999885,-0.0014941675,0.0,0.0,0.0,0.0,-0.0094333645,0.0021059378,-0.0024582804,0.002636112,-0.10296487,0.0033196544,-0.0020511947,0.001177827,0.0014053585,-0.0003018022,-0.000866911,0.003188077
-0.021901315,0.013370937,0.0,1.1265728,-0.094029866,0.033988193,-0.015358707,0.336969,0.7906356,0.62983894,0.054927636,17.869343,0.36973146,0.0012775246,0.0021739278,0.005218948,-0.0005519203,-0.00016327822,0.08277754,-0.00031832303,0.0,0.0,0.0,0.0,-0.008317486,-0.05759348,0.0005796642,0.0016838999,-0.0011047524,0.0060104453,-0.0030359842,0.0052589504,-0.004972945,0.008409769,0.005627065,0.0017049767
0.010746808,0.011729292,0.0,0.7441979,-0.08754065,0.07671422,-0.017959457,-0.44582692,1.440036,0.62149787,0.21512206,17.320517,0.25895953,0.0012775246,0.0052808104,0.008642384,-0.0005609132,-0.0003187541,0.07635396,0.0006368265,0.0,0.0,0.0,0.0,0.025682805,0.0019602901,-0.0018939469,0.0018061115,-0.0011007568,0.0035614432,-0.0022244195,0.00301201,0.0029051646,0.009681158,-0.0003190106,0.006285189
-0.046571936,0.0013548258,0.0,1.229029,-0.09969911,0.0074546,-0.015872411,0.22994108,0.28572944,-0.09351463,-0.07218235,13.129348,0.39544043,0.0012775246,0.0021800292,0.004302747,-0.0005519203,-0.00030414955,-0.045423277,0.0028957743,0.0,0.0,0.0,0.0,0.09228257,0.0039580003,0.00052548485,0.0028280753,-0.0010653452,0.006679292,-0.0017098213,0.0005349295,-0.0047956565,0.003780552,0.0058996016,0.004681578
-0.082566746,-0.0073527796,0.0,2.0086427,-0.14027295,0.10183304,-0.015693523,-0.7855574,2.4533565,0.016786238,-0.01599721,-0.69436234,0.30789223,0.00051235216,-0.0008365679,0.004781759,-0.0009794538,-0.00029018996,-0.1084176,0.024719166,0.0,0.0,0.0,0.0,-0.005147854,0.0043295333,-0.0026207182,0.0015437009,-0.0007648708,0.0049365754,-0.0050642416,0.001963864,0.03626893,-0.14189066,-0.0009492477,0.0032434906
-0.029754583,-0.0020160535,0.0,1.1197368,-0.12719795,-0.03164553,-0.0039828536,-0.005223054,-0.58146155,-0.22628485,-0.03552877,11.175894,0.23724934,0.0012775246,0.0029167272,0.004599466,-0.0005644713,-0.00035599127,-0.089768566,-0.0006520175,0.0,0.0,0.0,0.0,-0.006249904,0.0054452163,0.0004579346,0.0015325518,-0.001054629,0.0068052006,-0.0031072896,0.00097621355,-0.002986004,0.0040694713,0.02899806,0.019168394
-0.05263753,-0.0054065455,0.0,1.2977651,-0.111893736,0.16219746,-0.010283651,-0.030016925,0.23452447,-0.116200246,-0.04220112,10.760746,0.2678986,0.0012775246,0.0022080748,0.004051934,-0.00055595714,-0.0002983043,-0.06407197,-0.0008916263,0.0,0.0,0.0,0.0,-0.007923896,0.003375379,0.00066396967,0.0015331703,-0.0012616673,0.001567085,-0.0018338838,-0.021084264,-0.003147708,0.0048699826,-0.0044722687,0.017431337
-0.121237166,0.032793783,0.0,-5.3612885,-0.185019,-0.0053361305,0.0035902986,1.1402845,-1.0030655,-0.15065978,-0.01990092,-9.238302,-0.13442717,0.00051235216,0.00622987,0.0057675,-0.0007320463,-0.0007784857,0.087503806,-0.009069209,0.0,0.0,0.0,0.0,-0.005703801,-1.8289453e-05,-4.938067e-05,0.0029982042,-0.0017207526,0.0035650616,-0.006735443,0.0016860076,-0.0017564571,0.0014640711,-0.0020941838,0.0021199547
-0.12965263,0.010613504,0.0,1.0133011,-0.09028278,0.11817833,0.028675174,-0.36657757,1.7143165,0.5367608,0.26685503,20.814354,0.2528829,0.008044349,-0.0020537113,0.0052501126,-0.00053713255,-0.00037008975,0.17457224,0.0006070349,0.0,0.0,0.0,0.0,0.015099549,0.001822501,-0.0012084882,0.0018061115,-0.0011269784,-0.00043935652,-0.002167666,0.0013108894,0.002340695,0.016611567,-0.002192113,0.0042326944
